Task_ID,Task_Date,Machine_ID,Operator_ID,Task_Type,Task_Area_sqm,Material_Type,Ground_Condition,Ground_Slope_deg,Site_Distance_km,Weather,Temperature_C,Crew_Size,Operator_Skill,Operator_Experience_Months,Machine_Age_yrs,Machine_Condition,Permit_Setup_Delay_min,Breakdown_Occurred,Estimated_Time_min,Actual_Time_min
T4167,2025-04-16 06:16:00,MCH100,OP2015,Earth_Excavation,111.5,Debris,Rocky,0.5,21.2,Sunny,18.5,6,Beginner,10,9.4,Good,12.9,No,139.1,304.8
T4168,2025-04-16 06:29:00,MCH101,OP2010,Earth_Excavation,119.4,Mixed,Normal,4.1,21.8,Sunny,24.4,4,Expert,148,5.5,Poor,3.6,No,131.4,164.8
T4169,2025-04-16 07:36:00,MCH107,OP2015,Paving,312.2,Soil,Normal,4.8,10.8,Windy,17.1,2,Beginner,10,9.5,Good,19.2,No,212.4,315.3
T4170,2025-04-16 08:48:00,MCH104,OP2008,Demolition,256.2,Mixed,Normal,9.1,3.5,Rainy,19.6,8,Beginner,14,1.6,Good,10.7,No,379.5,584.0
T4171,2025-04-16 08:52:00,MCH106,OP2012,Demolition,213.7,Rock,Normal,1.5,33.2,Rainy,23.1,3,Intermediate,23,9.3,Fair,17.2,No,311.6,522.7
T4172,2025-04-16 08:59:00,MCH109,OP2006,Material_Loading,153.4,Soil,Rocky,1.6,25.9,Sunny,25.9,4,Intermediate,23,5.7,Fair,14.6,No,80.0,149.6
T4173,2025-04-16 10:05:00,MCH102,OP2005,Material_Loading,390.3,Rock,Soft,1.5,28.8,Cloudy,32.2,5,Beginner,5,10.4,Fair,5.7,No,234.8,417.5
T4174,2025-04-16 11:15:00,MCH108,OP2003,Grading,196.3,Concrete,Soft,18.9,15.9,Sunny,40.2,5,Expert,188,2.0,Fair,16.4,No,152.0,190.9
T4175,2025-04-16 13:03:00,MCH105,OP2004,Material_Loading,292.3,Debris,Normal,10.0,31.6,Sunny,37.7,3,Expert,203,11.7,Good,9.9,No,174.2,259.4
T4176,2025-04-16 13:12:00,MCH102,OP2010,Demolition,139.4,Mixed,Soft,4.0,6.7,Sunny,21.8,3,Expert,148,10.4,Fair,11.2,No,203.9,208.8
T4177,2025-04-16 13:20:00,MCH105,OP2000,Paving,327.6,Mixed,Normal,0.6,37.2,Sunny,38.5,5,Expert,85,11.7,Good,11.2,No,225.1,284.4
T4178,2025-04-16 13:25:00,MCH102,OP2002,Trenching,205.2,Mixed,Normal,4.9,25.3,Sunny,28.3,1,Expert,182,10.4,Fair,17.7,No,205.4,263.1
T4179,2025-04-16 16:52:00,MCH106,OP2007,Demolition,79.9,Clay,Rocky,3.2,7.5,Sunny,21.5,7,Beginner,4,9.3,Fair,11.2,No,123.7,244.9
T4180,2025-04-16 16:56:00,MCH104,OP2010,Trenching,342.9,Debris,Hard,4.6,14.2,Sunny,31.3,4,Expert,148,1.6,Good,16.5,No,348.1,403.7
T4181,2025-04-16 16:57:00,MCH103,OP2013,Paving,104.0,Concrete,Rocky,4.8,18.7,Windy,30.5,4,Intermediate,36,8.5,Fair,8.8,No,80.2,196.4
T4182,2025-04-16 19:06:00,MCH101,OP2008,Demolition,112.9,Debris,Normal,9.1,39.8,Rainy,28.8,3,Beginner,14,5.5,Poor,1.4,No,163.1,432.2
T4183,2025-04-16 19:43:00,MCH108,OP2003,Compaction,238.9,Mixed,Normal,1.7,2.5,Sunny,16.1,4,Expert,188,2.0,Fair,2.0,No,122.4,108.9
T4184,2025-04-16 19:47:00,MCH104,OP2003,Compaction,142.3,Clay,Normal,5.5,26.8,Sunny,21.4,6,Expert,188,1.6,Good,11.8,No,67.7,110.6
T4185,2025-04-16 20:26:00,MCH108,OP2002,Grading,336.1,Debris,Normal,4.4,20.1,Cloudy,16.2,2,Expert,182,2.0,Fair,11.2,No,271.6,330.4
T4186,2025-04-16 20:32:00,MCH102,OP2008,Grading,80.0,Debris,Normal,10.7,1.9,Cloudy,28.1,2,Beginner,14,10.4,Fair,16.2,No,68.5,131.6
T4187,2025-04-16 21:16:00,MCH106,OP2018,Material_Loading,87.2,Concrete,Normal,9.7,3.2,Sunny,26.4,2,Beginner,14,9.3,Fair,8.5,No,56.5,114.9
T4188,2025-04-16 21:57:00,MCH101,OP2007,Grading,397.0,Concrete,Soft,2.7,23.3,Windy,12.5,5,Beginner,4,5.5,Poor,18.2,No,312.3,683.6
T4189,2025-04-16 22:33:00,MCH100,OP2017,Material_Loading,378.0,Rock,Normal,6.2,18.1,Rainy,32.8,5,Intermediate,21,9.4,Good,16.6,Yes,232.1,425.7
T4190,2025-04-16 23:18:00,MCH107,OP2004,Earth_Excavation,378.5,Soil,Normal,4.3,6.3,Sunny,22.8,7,Expert,203,9.5,Good,19.6,Yes,457.9,475.8
T4191,2025-04-16 23:52:00,MCH106,OP2007,Grading,109.4,Clay,Hard,7.2,16.9,Windy,20.2,1,Beginner,4,9.3,Fair,15.5,No,84.0,221.9
T4192,2025-04-17 00:45:00,MCH109,OP2011,Grading,275.2,Clay,Rocky,15.6,16.9,Rainy,39.0,3,Expert,150,5.7,Fair,3.1,No,222.7,427.0
T4193,2025-04-17 00:51:00,MCH105,OP2004,Trenching,256.6,Rock,Soft,0.7,12.3,Sunny,27.1,3,Expert,203,11.7,Good,5.7,No,263.0,362.2
T4194,2025-04-17 00:53:00,MCH100,OP2016,Grading,122.1,Soil,Soft,6.9,28.2,Windy,24.3,2,Beginner,10,9.4,Good,18.3,No,96.6,199.0
T4195,2025-04-17 00:55:00,MCH101,OP2017,Material_Loading,37.3,Rock,Soft,9.2,31.2,Foggy,25.5,6,Intermediate,21,5.5,Poor,13.0,No,14.8,85.0
T4196,2025-04-17 02:06:00,MCH101,OP2009,Demolition,201.5,Rock,Soft,6.2,15.7,Cloudy,31.1,3,Intermediate,37,5.5,Poor,13.2,No,301.7,476.3
T4197,2025-04-17 02:10:00,MCH100,OP2011,Earth_Excavation,89.0,Debris,Normal,5.4,16.0,Windy,36.9,3,Expert,150,9.4,Good,19.2,No,110.7,153.5
T4198,2025-04-17 04:15:00,MCH102,OP2012,Compaction,62.2,Soil,Hard,5.5,18.9,Cloudy,25.6,5,Intermediate,23,10.4,Fair,16.3,No,38.2,87.2
T4199,2025-04-17 04:28:00,MCH105,OP2015,Paving,127.7,Soil,Rocky,8.7,24.2,Sunny,33.0,4,Beginner,10,11.7,Good,6.4,No,91.0,181.2
T4200,2025-04-17 04:35:00,MCH104,OP2010,Material_Loading,380.5,Debris,Hard,5.3,32.7,Sunny,18.9,7,Expert,148,1.6,Good,11.9,No,232.7,243.0
T4201,2025-04-17 04:57:00,MCH104,OP2002,Earth_Excavation,131.2,Mixed,Rocky,8.5,34.2,Cloudy,21.4,3,Expert,182,1.6,Good,14.7,No,154.2,254.4
T4202,2025-04-17 05:28:00,MCH107,OP2016,Earth_Excavation,354.9,Soil,Normal,2.5,1.8,Windy,38.3,8,Beginner,10,9.5,Good,6.7,No,419.5,593.5
T4203,2025-04-17 05:36:00,MCH106,OP2003,Material_Loading,270.2,Soil,Soft,3.4,17.2,Sunny,27.7,3,Expert,188,9.3,Fair,10.5,No,157.1,166.0
T4204,2025-04-17 05:52:00,MCH107,OP2012,Material_Loading,21.7,Concrete,Normal,2.2,15.7,Cloudy,31.3,8,Intermediate,23,9.5,Good,1.1,No,13.5,39.8
T4205,2025-04-17 06:43:00,MCH105,OP2003,Earth_Excavation,117.4,Debris,Hard,5.7,33.9,Cloudy,22.8,2,Expert,188,11.7,Good,14.4,Yes,143.9,312.9
T4206,2025-04-17 09:35:00,MCH105,OP2008,Paving,79.4,Soil,Hard,6.8,10.7,Windy,21.0,6,Beginner,14,11.7,Good,18.3,No,50.9,115.9
T4207,2025-04-17 09:39:00,MCH101,OP2018,Earth_Excavation,74.4,Rock,Rocky,5.7,20.8,Sunny,25.8,2,Beginner,14,5.5,Poor,18.2,No,90.3,319.0
T4208,2025-04-17 09:48:00,MCH104,OP2000,Grading,321.9,Rock,Normal,4.1,28.9,Windy,29.6,5,Expert,85,1.6,Good,1.2,No,249.0,345.0
T4209,2025-04-17 09:56:00,MCH106,OP2014,Paving,248.0,Rock,Hard,1.9,21.4,Sunny,26.5,3,Intermediate,37,9.3,Fair,12.4,No,176.7,347.9
T4210,2025-04-17 10:33:00,MCH107,OP2010,Compaction,169.5,Rock,Normal,14.7,15.2,Foggy,25.0,1,Expert,148,9.5,Good,19.6,Yes,82.4,193.9
T4211,2025-04-17 11:52:00,MCH108,OP2008,Trenching,53.6,Rock,Normal,4.4,26.5,Cloudy,33.3,7,Beginner,14,2.0,Fair,16.4,No,54.3,143.1
T4212,2025-04-17 12:14:00,MCH103,OP2001,Earth_Excavation,71.8,Concrete,Normal,8.0,17.0,Windy,30.5,7,Intermediate,44,8.5,Fair,18.2,No,80.4,161.8
T4213,2025-04-17 13:12:00,MCH102,OP2004,Demolition,143.7,Debris,Hard,3.7,17.0,Sunny,33.6,3,Expert,203,10.4,Fair,15.9,No,212.7,290.7
T4214,2025-04-17 13:28:00,MCH107,OP2012,Material_Loading,181.5,Clay,Hard,19.1,26.7,Sunny,30.9,1,Intermediate,23,9.5,Good,5.3,No,106.3,205.9
T4215,2025-04-17 15:38:00,MCH109,OP2002,Grading,121.6,Rock,Soft,3.2,3.2,Sunny,39.6,5,Expert,182,5.7,Fair,3.1,No,92.7,119.5
T4216,2025-04-17 16:15:00,MCH102,OP2000,Material_Loading,196.0,Mixed,Soft,4.2,11.7,Windy,29.4,5,Expert,85,10.4,Fair,12.9,No,120.5,129.6
T4217,2025-04-17 16:20:00,MCH100,OP2016,Material_Loading,117.1,Debris,Soft,3.2,34.8,Sunny,32.5,5,Beginner,10,9.4,Good,0.2,No,69.3,147.0
T4218,2025-04-17 16:38:00,MCH101,OP2015,Demolition,279.6,Soil,Hard,4.0,16.5,Sunny,23.8,3,Beginner,10,5.5,Poor,6.2,No,409.5,741.2
T4219,2025-04-17 17:07:00,MCH109,OP2013,Demolition,224.4,Debris,Rocky,6.5,19.4,Sunny,22.6,6,Intermediate,36,5.7,Fair,12.0,Yes,339.8,579.1
T4220,2025-04-17 17:28:00,MCH109,OP2018,Material_Loading,348.8,Rock,Soft,9.5,15.9,Windy,32.8,1,Beginner,14,5.7,Fair,19.7,No,206.2,473.2
T4221,2025-04-17 21:22:00,MCH103,OP2006,Paving,258.2,Clay,Hard,8.2,15.7,Sunny,27.2,5,Intermediate,23,8.5,Fair,3.8,Yes,185.7,270.0
T4222,2025-04-17 21:30:00,MCH106,OP2002,Grading,56.2,Clay,Hard,7.5,30.8,Sunny,15.5,1,Expert,182,9.3,Fair,2.0,No,44.7,101.1
T4223,2025-04-17 21:52:00,MCH108,OP2004,Earth_Excavation,260.3,Mixed,Normal,3.3,33.6,Rainy,28.2,8,Expert,203,2.0,Fair,6.0,No,313.9,381.9
T4224,2025-04-17 22:30:00,MCH102,OP2019,Paving,228.6,Soil,Soft,6.5,27.1,Rainy,22.0,6,Intermediate,32,10.4,Fair,18.5,No,159.0,245.6
T4225,2025-04-17 23:09:00,MCH108,OP2009,Grading,394.5,Mixed,Normal,1.1,18.2,Rainy,24.5,6,Intermediate,37,2.0,Fair,13.8,Yes,311.3,450.0
T4226,2025-04-18 00:25:00,MCH101,OP2012,Paving,108.5,Debris,Soft,3.0,38.0,Sunny,18.0,3,Intermediate,23,5.5,Poor,9.5,No,81.8,182.1
T4227,2025-04-18 00:54:00,MCH109,OP2007,Material_Loading,197.9,Rock,Normal,1.1,25.8,Sunny,26.0,4,Beginner,4,5.7,Fair,4.3,No,119.5,244.6
T4228,2025-04-18 01:39:00,MCH100,OP2013,Earth_Excavation,107.4,Soil,Soft,3.7,23.8,Sunny,22.4,4,Intermediate,36,9.4,Good,9.3,No,133.3,171.1
T4229,2025-04-18 02:23:00,MCH100,OP2015,Paving,45.2,Debris,Soft,8.9,12.1,Sunny,28.8,2,Beginner,10,9.4,Good,9.7,No,31.5,66.3
T4230,2025-04-18 04:10:00,MCH106,OP2016,Demolition,93.9,Debris,Soft,4.4,35.4,Windy,28.2,3,Beginner,10,9.3,Fair,17.4,Yes,140.9,361.7
T4231,2025-04-18 04:56:00,MCH103,OP2009,Earth_Excavation,89.0,Soil,Normal,8.1,35.2,Sunny,28.8,4,Intermediate,37,8.5,Fair,12.9,No,105.5,175.4
T4232,2025-04-18 06:04:00,MCH101,OP2002,Paving,250.3,Mixed,Soft,5.1,21.9,Sunny,16.6,7,Expert,182,5.5,Poor,9.0,No,171.7,202.4
T4233,2025-04-18 07:01:00,MCH105,OP2006,Earth_Excavation,395.0,Debris,Normal,6.9,11.2,Sunny,31.5,6,Intermediate,23,11.7,Good,18.4,No,471.9,596.2
T4234,2025-04-18 07:56:00,MCH101,OP2001,Compaction,81.6,Rock,Normal,6.3,32.1,Sunny,30.8,8,Intermediate,44,5.5,Poor,15.7,Yes,45.1,183.8
T4235,2025-04-18 07:57:00,MCH107,OP2019,Compaction,207.6,Rock,Hard,7.3,2.4,Sunny,19.7,8,Intermediate,32,9.5,Good,10.4,No,98.5,137.1
T4236,2025-04-18 08:18:00,MCH102,OP2009,Grading,270.3,Concrete,Soft,3.6,33.1,Sunny,21.7,2,Intermediate,37,10.4,Fair,1.3,No,223.2,364.0
T4237,2025-04-18 10:36:00,MCH101,OP2000,Material_Loading,21.1,Clay,Rocky,4.2,32.1,Foggy,20.5,5,Expert,85,5.5,Poor,9.1,Yes,17.0,135.3
T4238,2025-04-18 11:47:00,MCH102,OP2003,Compaction,263.3,Soil,Normal,1.9,9.1,Sunny,29.6,5,Expert,188,10.4,Fair,18.0,No,136.9,148.2
T4239,2025-04-18 13:29:00,MCH103,OP2019,Demolition,313.2,Concrete,Normal,13.8,15.0,Cloudy,23.9,2,Intermediate,32,8.5,Fair,12.2,No,465.7,744.3
T4240,2025-04-18 14:04:00,MCH100,OP2005,Material_Loading,55.5,Soil,Normal,5.0,33.4,Sunny,27.3,4,Beginner,5,9.4,Good,13.0,Yes,31.9,132.3
T4241,2025-04-18 14:19:00,MCH106,OP2019,Trenching,358.5,Clay,Rocky,3.8,39.9,Sunny,25.8,3,Intermediate,32,9.3,Fair,14.7,No,350.5,648.7
T4242,2025-04-18 14:37:00,MCH107,OP2008,Material_Loading,265.5,Debris,Normal,4.7,25.4,Foggy,24.5,4,Beginner,14,9.5,Good,13.8,No,156.2,292.8
T4243,2025-04-18 15:13:00,MCH101,OP2008,Grading,147.3,Concrete,Hard,5.1,28.5,Windy,25.9,6,Beginner,14,5.5,Poor,12.8,No,107.3,311.8
T4244,2025-04-18 15:49:00,MCH107,OP2001,Compaction,90.3,Rock,Rocky,8.0,37.0,Cloudy,19.7,6,Intermediate,44,9.5,Good,14.7,No,35.2,131.1
T4245,2025-04-18 16:30:00,MCH101,OP2002,Earth_Excavation,321.3,Mixed,Normal,8.0,14.6,Cloudy,31.7,7,Expert,182,5.5,Poor,12.0,No,383.1,477.4
T4246,2025-04-18 18:47:00,MCH109,OP2017,Material_Loading,143.1,Soil,Hard,1.9,20.7,Sunny,43.5,7,Intermediate,21,5.7,Fair,1.8,No,90.6,114.4
T4247,2025-04-18 21:54:00,MCH102,OP2018,Demolition,77.3,Clay,Soft,9.9,18.8,Sunny,30.9,2,Beginner,14,10.4,Fair,18.7,No,120.1,236.1
T4248,2025-04-18 22:57:00,MCH107,OP2010,Paving,259.5,Mixed,Hard,7.4,29.9,Foggy,33.6,6,Expert,148,9.5,Good,6.2,No,178.4,234.2
T4249,2025-04-18 23:47:00,MCH104,OP2002,Trenching,53.1,Rock,Normal,3.4,11.7,Sunny,11.7,3,Expert,182,1.6,Good,12.8,No,54.0,90.6
T4250,2025-04-19 00:23:00,MCH109,OP2002,Earth_Excavation,192.4,Soil,Rocky,2.4,23.8,Sunny,24.8,4,Expert,182,5.7,Fair,9.8,Yes,234.3,337.8
T4251,2025-04-19 00:25:00,MCH109,OP2019,Demolition,399.0,Soil,Hard,2.2,9.4,Rainy,8.8,5,Intermediate,32,5.7,Fair,17.5,Yes,592.2,858.6
T4252,2025-04-19 02:55:00,MCH107,OP2010,Compaction,249.9,Clay,Rocky,11.4,18.2,Sunny,26.3,4,Expert,148,9.5,Good,12.7,No,124.9,197.5
T4253,2025-04-19 02:57:00,MCH103,OP2003,Earth_Excavation,81.4,Soil,Soft,5.8,30.8,Rainy,19.6,5,Expert,188,8.5,Fair,15.4,No,92.6,157.3
T4254,2025-04-19 03:19:00,MCH109,OP2014,Material_Loading,208.6,Debris,Normal,3.6,6.9,Sunny,35.7,3,Intermediate,37,5.7,Fair,9.5,No,115.6,152.2
T4255,2025-04-19 04:38:00,MCH108,OP2009,Compaction,245.7,Mixed,Normal,7.9,20.5,Foggy,33.8,4,Intermediate,37,2.0,Fair,17.6,No,109.1,178.8
T4256,2025-04-19 05:04:00,MCH103,OP2000,Material_Loading,280.7,Mixed,Hard,3.7,15.8,Rainy,36.1,3,Expert,85,8.5,Fair,13.7,No,174.8,254.9
T4257,2025-04-19 06:42:00,MCH103,OP2007,Material_Loading,110.7,Rock,Hard,14.5,25.7,Rainy,25.1,4,Beginner,4,8.5,Fair,18.0,No,63.8,211.2
T4258,2025-04-19 07:00:00,MCH107,OP2014,Compaction,317.9,Soil,Normal,3.8,23.4,Cloudy,29.5,6,Intermediate,37,9.5,Good,9.1,No,160.1,214.3
T4259,2025-04-19 08:11:00,MCH102,OP2016,Paving,328.4,Soil,Rocky,6.6,24.4,Cloudy,26.0,6,Beginner,10,10.4,Fair,3.4,No,232.7,429.3
T4260,2025-04-19 08:27:00,MCH108,OP2001,Demolition,279.6,Clay,Soft,8.3,20.5,Sunny,21.8,2,Intermediate,44,2.0,Fair,8.8,No,423.7,512.1
T4261,2025-04-19 08:47:00,MCH102,OP2005,Earth_Excavation,327.2,Soil,Normal,9.4,39.5,Sunny,19.2,7,Beginner,5,10.4,Fair,18.8,No,397.0,608.3
T4262,2025-04-19 10:46:00,MCH101,OP2017,Material_Loading,170.5,Soil,Hard,8.8,18.5,Cloudy,28.8,3,Intermediate,21,5.5,Poor,16.5,Yes,104.1,234.7
T4263,2025-04-19 11:00:00,MCH109,OP2010,Material_Loading,209.0,Clay,Normal,2.9,34.5,Windy,30.1,6,Expert,148,5.7,Fair,9.0,No,127.7,176.3
T4264,2025-04-19 11:04:00,MCH102,OP2014,Compaction,76.9,Debris,Hard,6.8,34.0,Rainy,24.9,3,Intermediate,37,10.4,Fair,10.6,Yes,37.7,151.7
T4265,2025-04-19 12:49:00,MCH105,OP2016,Grading,21.6,Soil,Normal,8.0,13.3,Cloudy,31.7,3,Beginner,10,11.7,Good,0.3,No,16.0,45.1
T4266,2025-04-19 13:16:00,MCH100,OP2009,Material_Loading,70.9,Concrete,Soft,7.0,27.8,Sunny,29.0,1,Intermediate,37,9.4,Good,9.6,No,33.1,95.0
T4267,2025-04-19 13:51:00,MCH109,OP2014,Paving,155.3,Debris,Hard,11.5,12.2,Windy,25.2,3,Intermediate,37,5.7,Fair,9.3,No,108.8,182.0
T4268,2025-04-19 14:22:00,MCH104,OP2017,Trenching,179.8,Rock,Hard,6.6,19.2,Sunny,17.9,3,Intermediate,21,1.6,Good,1.1,No,186.7,304.0
T4269,2025-04-19 15:21:00,MCH107,OP2015,Earth_Excavation,165.7,Clay,Normal,5.2,33.6,Cloudy,20.9,7,Beginner,10,9.5,Good,16.2,No,192.3,349.4
T4270,2025-04-19 16:34:00,MCH103,OP2007,Material_Loading,383.5,Mixed,Hard,7.6,19.2,Foggy,22.0,6,Beginner,4,8.5,Fair,3.1,No,229.0,369.7
T4271,2025-04-19 16:55:00,MCH103,OP2012,Material_Loading,342.3,Debris,Soft,2.3,15.5,Windy,21.8,1,Intermediate,23,8.5,Fair,4.5,No,199.4,315.0
T4272,2025-04-19 17:35:00,MCH103,OP2008,Trenching,228.4,Debris,Rocky,2.7,10.8,Foggy,23.2,3,Beginner,14,8.5,Fair,16.3,Yes,227.9,626.7
T4273,2025-04-19 17:53:00,MCH101,OP2019,Material_Loading,196.2,Rock,Hard,4.8,18.1,Cloudy,24.3,7,Intermediate,32,5.5,Poor,17.7,No,117.9,219.7
T4274,2025-04-19 18:19:00,MCH107,OP2003,Earth_Excavation,215.1,Rock,Hard,2.2,1.7,Sunny,32.3,4,Expert,188,9.5,Good,13.5,No,249.2,327.9
T4275,2025-04-19 18:36:00,MCH105,OP2007,Grading,32.4,Soil,Normal,11.2,31.2,Cloudy,26.8,3,Beginner,4,11.7,Good,16.3,No,26.1,101.4
T4276,2025-04-19 18:39:00,MCH100,OP2008,Demolition,249.7,Mixed,Soft,1.6,22.4,Sunny,23.8,6,Beginner,14,9.4,Good,12.7,No,380.6,539.8
T4277,2025-04-19 20:20:00,MCH107,OP2001,Paving,280.4,Clay,Soft,2.9,2.1,Sunny,35.0,7,Intermediate,44,9.5,Good,16.7,No,195.7,201.8
T4278,2025-04-19 20:48:00,MCH103,OP2017,Earth_Excavation,144.4,Soil,Soft,7.4,10.8,Sunny,23.9,3,Intermediate,21,8.5,Fair,13.0,No,169.7,217.7
T4279,2025-04-19 21:12:00,MCH101,OP2007,Compaction,313.5,Concrete,Normal,2.4,20.6,Windy,30.6,4,Beginner,4,5.5,Poor,8.2,No,157.1,410.1
T4280,2025-04-19 21:44:00,MCH103,OP2015,Compaction,257.7,Debris,Hard,2.1,22.3,Windy,23.4,6,Beginner,10,8.5,Fair,7.0,No,137.8,266.8
T4281,2025-04-19 22:52:00,MCH107,OP2008,Paving,385.8,Rock,Normal,5.1,28.2,Cloudy,21.5,7,Beginner,14,9.5,Good,2.7,No,275.0,493.8
T4282,2025-04-19 23:43:00,MCH102,OP2018,Trenching,270.6,Rock,Normal,6.7,34.5,Sunny,18.5,1,Beginner,14,10.4,Fair,4.0,No,267.4,588.9
T4283,2025-04-20 01:13:00,MCH105,OP2010,Earth_Excavation,313.9,Mixed,Hard,5.1,12.0,Windy,20.2,6,Expert,148,11.7,Good,8.2,No,381.5,452.5
T4284,2025-04-20 02:08:00,MCH102,OP2000,Compaction,56.7,Rock,Normal,4.5,7.8,Windy,28.5,6,Expert,85,10.4,Fair,8.4,No,24.8,56.3
T4285,2025-04-20 02:17:00,MCH107,OP2009,Trenching,323.2,Clay,Hard,6.8,5.5,Sunny,24.6,8,Intermediate,37,9.5,Good,16.3,No,326.1,436.3
T4286,2025-04-20 02:31:00,MCH104,OP2003,Grading,258.2,Clay,Normal,3.2,14.7,Foggy,28.8,5,Expert,188,1.6,Good,4.4,No,212.7,227.7
T4287,2025-04-20 02:54:00,MCH104,OP2005,Grading,191.4,Mixed,Hard,8.9,39.5,Rainy,24.8,4,Beginner,5,1.6,Good,17.0,No,155.3,390.1
T4288,2025-04-20 03:42:00,MCH107,OP2002,Compaction,188.6,Rock,Normal,10.8,36.4,Rainy,20.2,3,Expert,182,9.5,Good,3.1,No,96.2,195.0
T4289,2025-04-20 04:16:00,MCH103,OP2013,Compaction,275.6,Soil,Soft,2.6,26.6,Sunny,34.2,8,Intermediate,36,8.5,Fair,4.6,No,137.4,171.2
T4290,2025-04-20 07:27:00,MCH109,OP2001,Grading,52.1,Rock,Normal,2.5,2.9,Sunny,22.9,2,Intermediate,44,5.7,Fair,8.5,No,42.2,75.5
T4291,2025-04-20 08:21:00,MCH103,OP2004,Grading,205.9,Debris,Normal,1.4,30.5,Cloudy,26.9,2,Expert,203,8.5,Fair,18.7,No,168.4,244.8
T4292,2025-04-20 13:20:00,MCH100,OP2009,Trenching,264.1,Rock,Normal,3.7,20.7,Rainy,20.8,4,Intermediate,37,9.4,Good,9.8,No,273.0,485.9
T4293,2025-04-20 13:34:00,MCH102,OP2016,Trenching,178.6,Soil,Normal,17.6,30.9,Rainy,28.3,2,Beginner,10,10.4,Fair,3.7,No,172.5,361.3
T4294,2025-04-20 17:23:00,MCH103,OP2013,Trenching,204.1,Soil,Soft,15.0,29.8,Rainy,47.0,3,Intermediate,36,8.5,Fair,10.7,No,216.0,313.4
T4295,2025-04-20 18:08:00,MCH101,OP2012,Trenching,150.7,Mixed,Normal,10.3,27.0,Foggy,27.1,8,Intermediate,23,5.5,Poor,9.0,No,153.6,291.3
T4296,2025-04-20 19:31:00,MCH101,OP2007,Material_Loading,127.0,Debris,Hard,4.8,18.4,Sunny,25.3,5,Beginner,4,5.5,Poor,4.3,No,75.7,158.0
T4297,2025-04-20 20:06:00,MCH102,OP2003,Compaction,172.9,Soil,Normal,3.0,37.5,Sunny,27.3,7,Expert,188,10.4,Fair,12.1,No,91.5,142.3
T4298,2025-04-20 20:25:00,MCH100,OP2014,Material_Loading,112.0,Debris,Hard,6.1,36.8,Windy,12.9,2,Intermediate,37,9.4,Good,16.1,No,68.0,168.9
T4299,2025-04-20 22:22:00,MCH103,OP2003,Grading,304.3,Rock,Hard,4.6,27.7,Sunny,20.0,6,Expert,188,8.5,Fair,7.3,No,254.3,341.5
T4300,2025-04-20 23:27:00,MCH101,OP2017,Demolition,227.1,Concrete,Hard,11.8,35.5,Sunny,31.8,7,Intermediate,21,5.5,Poor,10.3,No,350.0,620.3
T4301,2025-04-20 23:42:00,MCH103,OP2014,Trenching,370.3,Soil,Soft,2.2,19.6,Rainy,13.0,2,Intermediate,37,8.5,Fair,16.9,No,378.8,461.7
T4302,2025-04-21 01:02:00,MCH105,OP2017,Paving,296.5,Debris,Normal,7.9,10.9,Sunny,33.0,4,Intermediate,21,11.7,Good,14.5,No,207.6,270.9
T4303,2025-04-21 01:28:00,MCH104,OP2012,Earth_Excavation,358.0,Debris,Normal,5.1,32.4,Rainy,28.0,1,Intermediate,23,1.6,Good,9.6,No,432.8,623.0
T4304,2025-04-21 03:27:00,MCH100,OP2015,Paving,163.5,Rock,Soft,3.7,35.5,Rainy,23.9,2,Beginner,10,9.4,Good,14.8,No,108.1,278.2
T4305,2025-04-21 03:35:00,MCH102,OP2005,Demolition,226.3,Mixed,Soft,5.4,14.8,Sunny,31.4,3,Beginner,5,10.4,Fair,18.3,No,325.9,466.5
T4306,2025-04-21 04:51:00,MCH104,OP2004,Compaction,121.8,Clay,Normal,6.5,7.0,Sunny,38.6,7,Expert,203,1.6,Good,10.1,No,58.9,70.9
T4307,2025-04-21 05:55:00,MCH104,OP2005,Trenching,99.7,Debris,Soft,2.0,30.2,Sunny,30.9,5,Beginner,5,1.6,Good,17.9,Yes,104.3,261.8
T4308,2025-04-21 06:08:00,MCH101,OP2002,Grading,210.9,Rock,Hard,11.9,20.6,Foggy,29.3,8,Expert,182,5.5,Poor,6.9,Yes,168.5,406.1
T4309,2025-04-21 06:56:00,MCH108,OP2015,Earth_Excavation,191.9,Debris,Soft,4.7,16.9,Sunny,16.9,8,Beginner,10,2.0,Fair,13.1,No,222.1,361.8
T4310,2025-04-21 07:15:00,MCH100,OP2006,Grading,174.3,Concrete,Hard,1.8,30.1,Rainy,26.5,4,Intermediate,23,9.4,Good,4.4,No,140.4,319.3
T4311,2025-04-21 08:10:00,MCH102,OP2018,Demolition,398.1,Soil,Hard,2.6,39.4,Cloudy,21.2,4,Beginner,14,10.4,Fair,6.9,No,589.5,941.5
T4312,2025-04-21 08:54:00,MCH105,OP2017,Material_Loading,376.1,Rock,Normal,6.0,32.3,Sunny,26.0,2,Intermediate,21,11.7,Good,15.8,No,218.3,362.5
T4313,2025-04-21 10:32:00,MCH109,OP2014,Trenching,72.9,Debris,Normal,3.6,35.9,Sunny,26.4,8,Intermediate,37,5.7,Fair,3.3,No,81.7,147.6
T4314,2025-04-21 11:03:00,MCH106,OP2010,Compaction,38.7,Debris,Normal,7.8,30.3,Cloudy,21.8,4,Expert,148,9.3,Fair,5.9,No,18.3,71.0
